movieId,title,genres,year,genres_list,genre_Film-Noir,genre_Fantasy,genre_Western,genre_Children,genre_Action,genre_Horror,genre_Crime,genre_Comedy,genre_Mystery,genre_Documentary,genre_Thriller,genre_Drama,genre_Animation,genre_(no genres listed),genre_Musical,genre_War,genre_Romance,genre_Sci-Fi,genre_Adventure,genre_IMAX,avg_rating,rating_count,rating_std,min_rating,max_rating,unique_users,first_rating_date,last_rating_date,rating_period_days,imdbId,tmdbId
111,Taxi Driver (1976),Crime|Drama|Thriller,1976.0,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4.106,104.0,0.82,2.0,5.0,104.0,829759809.0,1534178790.0,8152.997465277777,75314,103.0
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,1995.0,"['Action', 'Adventure', 'Comedy', 'Crime']",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3.543,46.0,0.93,1.0,5.0,46.0,831940093.0,1498539725.0,7715.273518518518,113326,33542.0
113,Before and After (1996),Drama|Mystery,1996.0,"['Drama', 'Mystery']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.333,3.0,0.577,3.0,4.0,3.0,845556257.0,858772291.0,152.96335648148147,115645,43566.0
116,Anne Frank Remembered (1995),Documentary,1995.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.9,5.0,1.025,3.0,5.0,5.0,847221025.0,1053021622.0,2381.9513541666665,112373,51352.0
117,"Young Poisoner's Handbook, The (1995)",Crime|Drama,1995.0,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,832080636.0,832080636.0,0.0,115033,16934.0
118,If Lucy Fell (1996),Comedy|Romance,1996.0,"['Comedy', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.5,2.0,0.707,2.0,3.0,2.0,961439170.0,965708217.0,49.410266203703706,116606,10324.0
119,"Steal Big, Steal Little (1995)",Comedy,1995.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,0.0,3.0,3.0,2.0,851609623.0,961438609.0,1271.1688194444444,114536,78406.0
121,"Boys of St. Vincent, The (1992)",Drama,1992.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,2.0,0.0,4.0,4.0,2.0,832060318.0,953925072.0,1410.471689814815,106473,32119.0
122,Boomerang (1992),Comedy|Romance,1992.0,"['Comedy', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.656,16.0,0.724,1.0,4.0,16.0,829828005.0,1391353786.0,6499.1409837962965,103859,11066.0
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,1994.0,"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4.375,4.0,0.946,3.0,5.0,4.0,954482255.0,1442351313.0,5646.632615740741,109424,11104.0
125,Flirting With Disaster (1996),Comedy,1996.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.583,12.0,1.258,1.0,5.0,12.0,834398717.0,1238944392.0,4682.2416087962965,116324,2074.0
126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,1994.0,"['Adventure', 'Children', 'Fantasy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,7.0,0.816,1.0,3.0,7.0,832060287.0,1004409854.0,1994.7866550925926,110647,27793.0
128,Jupiter's Wife (1994),Documentary,1994.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1109410370.0,1109410370.0,0.0,110217,290157.0
129,Pie in the Sky (1996),Comedy|Romance,1996.0,"['Comedy', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,974937943.0,974937943.0,0.0,114131,110972.0
132,Jade (1995),Thriller,1995.0,['Thriller'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.833,6.0,0.753,2.0,4.0,6.0,832449989.0,971277349.0,1606.7981481481481,113451,11863.0
135,Down Periscope (1996),Comedy,1996.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.952,31.0,1.028,1.0,5.0,31.0,840311042.0,1345842837.0,5851.06244212963,116130,9101.0
137,Man of the Year (1995),Documentary,1995.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,847221054.0,847221054.0,0.0,113756,5757.0
140,Up Close and Personal (1996),Drama|Romance,1996.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.5,16.0,0.683,2.5,5.0,16.0,829322340.0,1269122528.0,5090.2799537037035,118055,9302.0
141,"Birdcage, The (1996)",Comedy,1996.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.494,86.0,0.842,1.0,5.0,86.0,829322340.0,1535829766.0,8177.169282407407,115685,11000.0
144,"Brothers McMullen, The (1995)",Comedy,1995.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.333,12.0,0.862,2.0,4.5,12.0,829760897.0,1519343783.0,7981.283402777778,112585,16388.0
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,1995.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,3.245,51.0,0.862,1.0,5.0,51.0,829828005.0,1516155003.0,7943.599513888889,112442,9737.0
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,1995.0,"['Adventure', 'Children']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.333,3.0,0.577,3.0,4.0,3.0,832060059.0,1032259081.0,2317.1183101851852,112342,30765.0
147,"Basketball Diaries, The (1995)",Drama,1995.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.467,15.0,0.855,2.0,5.0,15.0,839317076.0,1519137306.0,7868.289699074074,112461,10474.0
148,"Awfully Big Adventure, An (1995)",Drama,1995.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,1.0,0.0,5.0,5.0,1.0,829760897.0,829760897.0,0.0,112427,22279.0
149,Amateur (1994),Crime|Drama|Thriller,1994.0,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,963179615.0,963179615.0,0.0,109093,30157.0
150,Apollo 13 (1995),Adventure|Drama|IMAX,1995.0,"['Adventure', 'Drama', 'IMAX']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3.846,201.0,0.877,1.0,5.0,201.0,828124615.0,1535827366.0,8191.0040625,112384,568.0
151,Rob Roy (1995),Action|Drama|Romance|War,1995.0,"['Action', 'Drama', 'Romance', 'War']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3.545,44.0,0.951,1.0,5.0,44.0,828124616.0,1422640471.0,6880.970543981482,114287,11780.0
152,"Addiction, The (1995)",Drama|Horror,1995.0,"['Drama', 'Horror']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,2.0,0.707,1.0,2.0,2.0,966900418.0,1494036422.0,6101.1111574074075,112288,34996.0
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,1995.0,"['Action', 'Adventure', 'Comedy', 'Crime']",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2.916,137.0,0.905,0.5,5.0,137.0,829760897.0,1535711533.0,8170.724953703703,112462,414.0
154,Beauty of the Day (Belle de jour) (1967),Drama,1967.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.875,12.0,0.608,3.0,5.0,12.0,841109988.0,1435536521.0,6879.936724537037,61395,649.0
155,Beyond Rangoon (1995),Adventure|Drama|War,1995.0,"['Adventure', 'Drama', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2.417,6.0,1.357,1.0,4.0,6.0,829760897.0,1519366950.0,7981.551539351852,112495,1873.0
156,Blue in the Face (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.333,3.0,1.155,2.0,4.0,3.0,963178259.0,1171733425.0,2413.832939814815,112541,5894.0
157,Canadian Bacon (1995),Comedy|War,1995.0,"['Comedy', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.864,11.0,1.098,1.5,5.0,11.0,845470963.0,1519259638.0,7798.480034722223,109370,1775.0
158,Casper (1995),Adventure|Children,1995.0,"['Adventure', 'Children']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.806,62.0,1.114,0.5,5.0,62.0,829760897.0,1519124223.0,7978.742199074074,112642,8839.0
159,Clockers (1995),Crime|Drama|Mystery,1995.0,"['Crime', 'Drama', 'Mystery']",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2.893,14.0,0.924,1.0,4.5,14.0,829760897.0,1498513783.0,7740.195439814815,112688,20649.0
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,1995.0,"['Action', 'Adventure', 'Mystery', 'Sci-Fi']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.877,57.0,1.028,1.0,5.0,57.0,829760897.0,1498514053.0,7740.198564814815,112715,10329.0
161,Crimson Tide (1995),Drama|Thriller|War,1995.0,"['Drama', 'Thriller', 'War']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.636,103.0,0.878,1.0,5.0,103.0,828124615.0,1533948998.0,8169.26369212963,112740,8963.0
162,Crumb (1994),Documentary,1994.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.206,17.0,0.639,3.0,5.0,17.0,829760897.0,1537799250.0,8194.888344907407,109508,26564.0
163,Desperado (1995),Action|Romance|Western,1995.0,"['Action', 'Romance', 'Western']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.561,66.0,0.994,1.0,5.0,66.0,829828005.0,1498501671.0,7739.278541666667,112851,8068.0
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,1995.0,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.321,14.0,0.775,2.0,5.0,14.0,828124762.0,1498514387.0,7759.139178240741,112857,8512.0
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,1995.0,"['Action', 'Crime', 'Thriller']",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.556,144.0,0.922,1.0,5.0,144.0,828124615.0,1514238058.0,7941.1278125,112864,1572.0
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,1995.0,"['Comedy', 'Crime', 'Drama']",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2.833,3.0,1.258,1.5,4.0,3.0,961438936.0,1055156234.0,1084.690949074074,112887,13552.0
168,First Knight (1995),Action|Drama|Romance,1995.0,"['Action', 'Drama', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.083,54.0,1.299,0.5,5.0,54.0,828124616.0,1529902272.0,8122.426574074074,113071,6520.0
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,1995.0,"['Adventure', 'Children', 'Drama']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.4,10.0,0.994,0.5,3.5,10.0,828124616.0,1459797094.0,7311.024050925926,113114,9073.0
170,Hackers (1995),Action|Adventure|Crime|Thriller,1995.0,"['Action', 'Adventure', 'Crime', 'Thriller']",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3.229,35.0,0.918,1.0,5.0,35.0,832080961.0,1498525675.0,7713.4804861111115,113243,10428.0
171,Jeffrey (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.833,6.0,0.983,3.0,5.0,6.0,835861068.0,965796904.0,1503.8869907407407,113464,17447.0
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,1995.0,"['Action', 'Sci-Fi', 'Thriller']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.679,53.0,1.07,0.5,5.0,53.0,831939875.0,1498510855.0,7714.9418981481485,113481,9886.0
173,Judge Dredd (1995),Action|Crime|Sci-Fi,1995.0,"['Action', 'Crime', 'Sci-Fi']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.669,62.0,1.028,0.5,5.0,62.0,831939826.0,1498514499.0,7714.984641203704,113492,9482.0
174,Jury Duty (1995),Comedy,1995.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.7,10.0,1.476,1.0,5.0,10.0,832449989.0,1172024267.0,3930.257847222222,113500,19326.0
175,Kids (1995),Drama,1995.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.975,20.0,0.752,2.5,5.0,20.0,829760897.0,1498517973.0,7740.243935185185,113540,9344.0
176,Living in Oblivion (1995),Comedy,1995.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.308,13.0,0.522,3.5,5.0,13.0,840876086.0,1518992145.0,7848.565497685186,113677,9071.0
177,Lord of Illusions (1995),Horror,1995.0,['Horror'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,8.0,1.165,1.0,4.0,8.0,832081105.0,1230930634.0,4616.313993055555,113690,8973.0
178,Love & Human Remains (1993),Comedy|Drama,1993.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,829760898.0,829760898.0,0.0,107447,15730.0
179,Mad Love (1995),Drama|Romance,1995.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.5,2.0,0.707,1.0,2.0,2.0,845555362.0,961514335.0,1342.1177430555556,113729,47608.0
180,Mallrats (1995),Comedy|Romance,1995.0,"['Comedy', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.403,36.0,0.924,0.5,5.0,36.0,831940495.0,1516154589.0,7919.144606481482,113749,2293.0
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,1995.0,"['Action', 'Children']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.265,17.0,1.161,0.5,4.0,17.0,832081063.0,1519175718.0,7952.48443287037,113820,9070.0
183,Mute Witness (1994),Comedy|Horror|Thriller,1994.0,"['Comedy', 'Horror', 'Thriller']",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.5,2.0,0.707,3.0,4.0,2.0,832080615.0,1039396567.0,2399.490185185185,110604,48787.0
184,Nadja (1994),Drama,1994.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,2.0,0.707,3.0,4.0,2.0,832080636.0,963179880.0,1517.3523611111111,110620,34574.0
185,"Net, The (1995)",Action|Crime|Thriller,1995.0,"['Action', 'Crime', 'Thriller']",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.04,112.0,1.038,0.5,5.0,112.0,828124616.0,1533946543.0,8169.235266203704,113957,1642.0
186,Nine Months (1995),Comedy|Romance,1995.0,"['Comedy', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.823,48.0,1.074,0.5,5.0,48.0,828124616.0,1515173845.0,7951.958668981481,113986,11472.0
187,Party Girl (1995),Comedy,1995.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.125,4.0,0.854,3.0,5.0,4.0,963178398.0,1110230894.0,1701.9964814814814,114095,36196.0
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,1995.0,"['Fantasy', 'Horror', 'Mystery']",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.458,12.0,1.01,2.0,5.0,12.0,832080591.0,1498518504.0,7713.401770833333,114194,11980.0
189,Reckless (1995),Comedy|Fantasy,1995.0,"['Comedy', 'Fantasy']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,845556241.0,845556241.0,0.0,114241,58372.0
190,Safe (1995),Thriller,1995.0,['Thriller'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.8,5.0,1.483,1.0,5.0,5.0,945079259.0,1049078712.0,1203.6973726851852,114323,32646.0
191,"Scarlet Letter, The (1995)",Drama|Romance,1995.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.417,6.0,1.429,1.0,5.0,6.0,835533357.0,1519326661.0,7914.274351851852,114345,10533.0
193,Showgirls (1995),Drama,1995.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.471,35.0,1.014,1.0,5.0,35.0,829760898.0,1519124888.0,7978.7498842592595,114436,10802.0
194,Smoke (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.667,18.0,1.272,1.0,5.0,18.0,829760898.0,1479544506.0,7520.643611111111,114478,10149.0
195,Something to Talk About (1995),Comedy|Drama|Romance,1995.0,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.1,10.0,1.265,1.5,5.0,10.0,828124616.0,1519142337.0,7997.890289351852,114496,18402.0
196,Species (1995),Horror|Sci-Fi,1995.0,"['Horror', 'Sci-Fi']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.667,45.0,0.917,0.5,4.0,45.0,829828006.0,1498516327.0,7739.448159722222,114508,9348.0
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1995.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,3.25,28.0,0.928,2.0,5.0,28.0,831940193.0,1498531881.0,7715.181574074074,114558,281.0
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,1964.0,"['Drama', 'Musical', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4.125,4.0,0.854,3.0,5.0,4.0,832060204.0,1107193580.0,3184.414074074074,58450,5967.0
201,Three Wishes (1995),Drama|Fantasy,1995.0,"['Drama', 'Fantasy']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,845556290.0,845556290.0,0.0,114663,47939.0
202,Total Eclipse (1995),Drama|Romance,1995.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1172015598.0,1172015598.0,0.0,114702,36834.0
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,1995.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.432,22.0,0.791,2.5,5.0,22.0,832059474.0,1518640918.0,7946.544490740741,114682,9090.0
204,Under Siege 2: Dark Territory (1995),Action,1995.0,['Action'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.717,30.0,1.127,0.5,4.5,30.0,828124616.0,1494035868.0,7707.306157407407,114781,3512.0
205,Unstrung Heroes (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.167,9.0,0.612,2.0,4.0,9.0,830247590.0,1054569172.0,2596.3146064814814,114798,52856.0
206,Unzipped (1995),Documentary,1995.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.414,2.0,4.0,2.0,839867522.0,954482107.0,1326.5576967592592,114805,77350.0
207,"Walk in the Clouds, A (1995)",Drama|Romance,1995.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.429,21.0,1.087,1.5,5.0,21.0,828124616.0,1519237998.0,7998.997476851852,114887,9560.0
208,Waterworld (1995),Action|Adventure|Sci-Fi,1995.0,"['Action', 'Adventure', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.913,115.0,0.956,0.5,5.0,115.0,828124616.0,1515173379.0,7951.953275462963,114898,9804.0
209,White Man's Burden (1995),Drama,1995.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.167,3.0,0.764,2.5,4.0,3.0,845556106.0,1498518003.0,7557.429363425926,114928,31611.0
210,Wild Bill (1995),Western,1995.0,['Western'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,0.816,2.0,4.0,4.0,845556310.0,1519256344.0,7797.454097222222,114938,65796.0
211,"Browning Version, The (1994)",Drama,1994.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,2.0,0.707,3.0,4.0,2.0,859721610.0,1242107980.0,4425.768171296297,109340,49805.0
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,1995.0,"['Adventure', 'Comedy', 'Crime', 'Mystery']",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3.0,3.0,1.323,1.5,4.0,3.0,845556181.0,1186257538.0,3943.3027430555558,112602,26258.0
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,1994.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.833,6.0,1.807,0.5,5.0,6.0,829760897.0,1446610221.0,7139.459768518518,111579,50797.0
214,Before the Rain (Pred dozhdot) (1994),Drama|War,1994.0,"['Drama', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,2.0,0.0,4.0,4.0,2.0,858771796.0,963179452.0,1208.4219444444445,110882,19155.0
215,Before Sunrise (1995),Drama|Romance,1995.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.042,24.0,0.999,1.0,5.0,24.0,829760897.0,1515161097.0,7932.872685185185,112471,76.0
216,Billy Madison (1995),Comedy,1995.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.327,49.0,1.063,1.0,5.0,49.0,831940012.0,1498516455.0,7715.005127314815,112508,11017.0
217,"Babysitter, The (1995)",Drama|Thriller,1995.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.333,6.0,1.506,1.0,5.0,6.0,839317437.0,1186085697.0,4013.521527777778,112438,37141.0
218,Boys on the Side (1995),Comedy|Drama,1995.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.429,14.0,1.016,2.0,5.0,14.0,828124615.0,1498510964.0,7759.101261574074,112571,9382.0
219,"Cure, The (1995)",Drama,1995.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,845556131.0,845556131.0,0.0,112757,6715.0
220,Castle Freak (1995),Horror,1995.0,['Horror'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,832080636.0,832080636.0,0.0,112643,18256.0
222,Circle of Friends (1995),Drama|Romance,1995.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.75,16.0,1.238,1.0,5.0,16.0,828124615.0,1247263465.0,4851.144097222223,112679,22625.0
223,Clerks (1994),Comedy,1994.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.856,104.0,0.947,1.0,5.0,104.0,829760897.0,1513989951.0,7919.317754629629,109445,2292.0
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,1995.0,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.612,40.0,0.755,1.0,5.0,40.0,829760897.0,1355956356.0,6090.225219907407,112883,1909.0
225,Disclosure (1994),Drama|Thriller,1994.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.538,52.0,0.785,2.0,5.0,52.0,828124615.0,1237713593.0,4740.613171296296,109635,8984.0
227,Drop Zone (1994),Action|Thriller,1994.0,"['Action', 'Thriller']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.864,22.0,1.037,1.0,5.0,22.0,828124615.0,1275547964.0,5178.510983796296,109676,4954.0
228,Destiny Turns on the Radio (1995),Comedy,1995.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.333,3.0,1.155,1.0,3.0,3.0,829828005.0,961439623.0,1523.2826157407408,112854,62488.0
229,Death and the Maiden (1994),Drama|Thriller,1994.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.429,7.0,0.838,2.5,5.0,7.0,829760897.0,1498518838.0,7740.25394675926,109579,10531.0
230,Dolores Claiborne (1995),Drama|Thriller,1995.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.396,24.0,0.752,2.0,5.0,24.0,829760897.0,1519183528.0,7979.428599537037,109642,11929.0
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,1994.0,"['Adventure', 'Comedy']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.06,133.0,1.121,0.5,5.0,133.0,829828005.0,1535470451.0,8167.157939814815,109686,8467.0
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,1994.0,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3.893,14.0,1.228,1.5,5.0,14.0,832840090.0,1181966557.0,4040.8155902777776,111797,10451.0
